cpu,memory,restart,anomaly,cpu_memory_ratio
64,899,0,0,0.07119021134593993
47,383,1,0,0.1227154046997389
29,804,0,0,0.036069651741293535
12,428,1,0,0.028037383177570093
28,749,1,0,0.037383177570093455
9,733,2,0,0.01227830832196453
26,425,4,0,0.0611764705882353
92,413,4,0,0.22276029055690072
84,771,1,0,0.10894941634241245
88,222,0,0,0.3963963963963964
66,964,2,0,0.06846473029045644
100,948,1,1,0.10548523206751055
30,530,4,0,0.05660377358490566
100,703,3,0,0.1422475106685633
77,841,4,0,0.09155766944114149
70,768,2,0,0.09114583333333333
7,795,2,0,0.00880503144654088
61,660,3,0,0.09242424242424242
92,919,4,1,0.10010881392818281
63,464,2,0,0.13577586206896552
40,237,2,0,0.16877637130801687
7,803,4,0,0.008717310087173101
64,118,1,0,0.5423728813559322
5,730,5,1,0.00684931506849315
9,492,4,0,0.018292682926829267
22,605,0,0,0.03636363636363636
10,702,5,1,0.014245014245014245
15,381,0,0,0.03937007874015748
26,266,4,0,0.09774436090225563
